unique_id,collision_id,crash_date_person,crash_time_person,person_id,person_type,person_injury,vehicle_id,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,ped_location,ped_action,complaint,ped_role,contributing_factor_1,contributing_factor_2,person_sex,person_age_imputed,person_injury_clean,crash_date_crash,crash_time_crash,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,crash_hour,crash_year,crash_month
6628956,3484916,07/21/2016,8:23,2164400,OCCUPANT,Unspecified,,33.0,,,,,,,,,Registrant,,,F,33.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326369,3836735,01/27/2018,3:30,e0944fdf-56d7-4300-87f7-8da7d75c353d,OCCUPANT,Unspecified,17698713.0,43.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Harness,,,Does Not Apply,Passenger,,,F,43.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281994,3468425,06/26/2016,1:00,1064207,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10252673,4231236,10/26/2019,12:05,7e574d70-c07b-4dfb-93a7-1b09285f530a,OCCUPANT,Unspecified,19142871.0,36.0,,,,,,,,,Registrant,,,F,36.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331043,3560237,11/14/2016,11:42,2687325,OCCUPANT,Unspecified,17221492.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6437357,3511603,08/31/2016,10:30,1786175,PEDESTRIAN,Injured,,67.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,"Crossing, No Signal, or Crosswalk",Complaint of Pain,Pedestrian,Unspecified,Unspecified,F,67.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9383288,3951967,07/31/2018,18:33,1175903a-fe4c-4322-9823-472cb5ee2e71,OCCUPANT,Unspecified,18711309.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411399,68823,02/10/2013,21:20,1,PEDESTRIAN,Injured,,32.0,,,,,,,,,,,,,32.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357460,3550454,10/30/2016,15:20,2511114,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941824,3665964,05/08/2017,19:25,46a7a813-e175-46ad-8d9d-d86a1efd95e8,OCCUPANT,Unspecified,17513332.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270665,4234194,11/01/2019,14:50,b58c1f4a-0202-4d6a-a2bd-9508807f75da,OCCUPANT,Unspecified,19151817.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658185,3594089,12/23/2016,18:10,09082217-6bb2-41ee-8d56-0246093d0102,OCCUPANT,Unspecified,17377136.0,42.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,42.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255480,4231061,10/28/2019,13:00,5a7b0f2c-81cc-4648-af38-8f7e6daa54d5,OCCUPANT,Unspecified,19144308.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249129,4230399,10/26/2019,19:57,56368f22-d761-4834-8c3f-de26131d1f22,OCCUPANT,Unspecified,19141165.0,56.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,56.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261494,4221675,10/11/2019,15:30,c26050b7-8057-4a55-b0a4-b1d91edad5a5,OCCUPANT,Unspecified,19147241.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093157,3599883,01/17/2017,22:40,682c0630-b06c-432a-afb0-6827a674ed4b,OCCUPANT,Unspecified,17108967.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,52.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257501,4231842,10/29/2019,7:35,764b5a50-53f4-491c-bf28-856799c971f7,OCCUPANT,Unspecified,19145314.0,49.0,,,,,,,,,Registrant,,,M,49.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351431,3834163,01/24/2018,18:15,9145b2b2-dc0d-48c0-8ac1-febe575ba0fe,OCCUPANT,Unspecified,17711102.0,73.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,73.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259788,4219558,10/07/2019,13:10,b30d0af6-3507-4880-970c-c92cbbab0aa3,OCCUPANT,Unspecified,19146427.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,58.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171053,3479688,07/13/2016,15:10,1219516,PEDESTRIAN,Injured,,55.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Abrasion,Pedestrian,Unspecified,Unspecified,F,55.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180922,3943606,07/17/2018,19:55,019e7529-7cb6-4b98-96fb-0f4c840f3281,OCCUPANT,Unspecified,18612030.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,24.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285367,3519908,09/13/2016,8:45,1950563,OCCUPANT,Unspecified,17200032.0,,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Does Not Apply,Passenger,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628513,3538787,10/12/2016,13:30,2296151,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262890,3719399,07/27/2017,11:45,b861de73-b376-429a-ba09-077a8377892c,OCCUPANT,Unspecified,17667575.0,39.0,,,,,,,,,Registrant,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735752,3424914,03/18/2016,7:58,105816,PEDESTRIAN,Injured,,10.0,,Conscious,Back,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing Against Signal,Contusion - Bruise,Pedestrian,,,M,10.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261787,4220102,10/08/2019,22:30,9d6979ff-b0e3-4d62-95c5-6727bfefe0e9,OCCUPANT,Unspecified,19147373.0,50.0,,,,,,,,,Registrant,,,F,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331371,3507484,08/24/2016,16:10,1713455,PEDESTRIAN,Injured,,12.0,,Conscious,Hip-Upper Leg,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Emerging from in Front of/Behind Parked Vehicle,Complaint of Pain,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M,12.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974245,4058463,01/20/2019,11:15,d8e7520c-0dba-4d94-89b4-32ecf68c563f,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9455548,3961224,08/14/2018,23:50,8a610a0f-9d1f-4b5d-ad7b-93b2e9951002,OCCUPANT,Unspecified,18746747.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5812301,3429544,04/20/2016,10:30,488041,PEDESTRIAN,Injured,,39.0,Unknown,Conscious,Knee-Lower Leg Foot,Unknown,Unknown,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Internal,Pedestrian,,,F,39.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966000,3450925,05/24/2016,6:55,749270,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066321,4178231,07/23/2019,13:55,dcb85616-c155-4668-b573-a3e7a694ab81,OCCUPANT,Unspecified,19049297.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,F,46.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973314,4085921,02/22/2019,12:49,28852c13-ca7e-4448-8324-a298727900e4,OCCUPANT,Unspecified,18509431.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551249,3528202,09/26/2016,6:55,2095226,OCCUPANT,Unspecified,17326002.0,43.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,43.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274980,4234999,10/23/2019,14:00,fcb052d5-a913-46aa-a39b-a1e952c6b2f5,OCCUPANT,Unspecified,19153993.0,44.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M,44.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187465,3461990,06/14/2016,6:20,965287,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9285663,4029487,11/20/2018,5:25,1587ddc0-1c7c-4a31-a97f-091b586aa8aa,OCCUPANT,Injured,18663375.0,32.0,Not Ejected,Conscious,Eye,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,F,32.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349659,3489531,07/27/2016,23:25,1354258,PEDESTRIAN,Injured,,22.0,,Conscious,Back,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,Unspecified,Unspecified,F,22.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267927,4233787,11/02/2019,8:58,564225ae-e8a5-42c7-ad1e-bef6765fa015,OCCUPANT,Unspecified,19150464.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364762,3927078,06/22/2018,11:00,6e8b7c2c-5b1b-47f1-804c-5e71452aaf32,OCCUPANT,Unspecified,18702368.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,47.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185873,4215173,09/29/2019,19:54,f11a5453-4ef1-4c25-ae75-63cd6f77a4ea,OCCUPANT,Unspecified,19109597.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589161,3552886,11/02/2016,16:00,2689598,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419969,3502520,08/16/2016,15:15,1618809,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376152,3507556,08/24/2016,21:00,1721244,OCCUPANT,Unspecified,17242818.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,23.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190493,4009643,10/26/2018,12:40,1f37a777-82ea-4c25-826e-b0fa6471bfe4,OCCUPANT,Unspecified,18616795.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,46.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5785436,3417425,03/31/2016,12:15,298005,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445652,3508353,08/17/2016,8:53,1727850,PEDESTRIAN,Injured,,17.0,,Shock,Entire Body,,,,,Contusion - Bruise,Pedestrian,Unspecified,Unspecified,F,17.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558780,3556891,11/09/2016,17:53,2637025,PEDESTRIAN,Injured,,40.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,Unspecified,Unspecified,F,40.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269895,3511834,08/30/2016,9:39,1808547,OCCUPANT,Unspecified,17192872.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,35.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257113,4231711,10/29/2019,16:49,816d83f0-cc73-43ee-938a-d52af71d02b4,OCCUPANT,Unspecified,19145123.0,64.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,64.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254182,4230891,10/28/2019,6:30,ec0fa874-6d40-4770-b772-97db7062aa07,OCCUPANT,Unspecified,19143632.0,25.0,,,,,,,,,Registrant,,,,25.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269202,4234332,11/01/2019,7:55,b6d3b945-d5db-49a9-8383-57dccd4799e6,OCCUPANT,Unspecified,19151095.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587843,3552883,11/02/2016,13:50,2617767,PEDESTRIAN,Injured,,22.0,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,"Crossing, No Signal, Marked Crosswalk",Complaint of Pain,Pedestrian,Unspecified,Unspecified,M,22.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751672,3420327,04/07/2016,3:20,301904,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184711,4214841,09/29/2019,5:00,73ddf666-f660-4105-a20d-e7d6e7bc55d2,OCCUPANT,Injured,19108991.0,24.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,24.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254787,3517405,09/11/2016,20:55,1982612,PEDESTRIAN,Injured,,4.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Getting On/Off Vehicle Other Than School Bus,Fracture - Dislocation,Pedestrian,Unspecified,Unspecified,F,4.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049882,3597326,01/12/2017,17:40,c408ec78-70eb-4b2d-9395-e6db595bb78c,OCCUPANT,Unspecified,17088091.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,41.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783452,3421838,04/13/2016,23:05,364693,OCCUPANT,Unspecified,,,,,,,,,,,Owner,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292662,3538748,10/10/2016,16:03,2273014,PEDESTRIAN,Injured,,38.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Unknown,,Unknown,Does Not Apply,Unknown,Pedestrian,Unspecified,Unspecified,F,38.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226691,3473674,07/02/2016,23:15,1136964,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201134,3481934,07/15/2016,9:53,1254077,OCCUPANT,Unspecified,,,,,,,,,,,Owner,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187828,3479567,07/08/2016,9:20,1172058,OCCUPANT,Unspecified,,,,,,,,,,,Notified Person,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6718275,3573398,11/29/2016,23:00,2869160,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008299,3687213,06/07/2017,11:40,4049e5b6-dfb4-4229-b759-5af79b518ac4,OCCUPANT,Unspecified,17545291.0,60.0,,,,,,,,,Registrant,,,M,60.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037756,4180114,07/30/2019,14:30,78cbda81-7e4f-46b1-b364-ecbc070b3ed4,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930166,3798785,11/28/2017,9:00,e1a3c86f-d223-484a-b328-d956b16a77d4,OCCUPANT,Unspecified,17994473.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,22.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574318,3557759,11/10/2016,15:50,2653906,OCCUPANT,Unspecified,17336943.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253429,4230861,10/25/2019,22:45,7a6e8468-89bf-45de-8aa9-0ff95834302a,OCCUPANT,Unspecified,19143253.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6253737,3446269,05/23/2016,5:55,2988674,OCCUPANT,Unspecified,17185270.0,53.0,,,,,,,,,Registrant,,,F,53.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726580,4022112,03/15/2016,10:00,221106,OCCUPANT,Unspecified,,72.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,72.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390868,3870231,03/03/2018,10:15,96b4b32b-81c0-4f33-8d69-66b0f3a62f6e,OCCUPANT,Unspecified,17730538.0,50.0,,,,,,,,,Registrant,,,F,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755741,4115596,04/15/2019,18:30,332a6c1d-17eb-4543-8c1d-52dfcb3ef1da,OCCUPANT,Unspecified,18895395.0,42.0,,,,,,,,,Registrant,,,M,42.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11984114,4466638,10/12/2021,19:21,093a315a-aa18-4d8a-a5ca-dd98e754b76a,OCCUPANT,Unspecified,20082861.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681965,3505427,08/22/2016,17:20,1682005,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259543,4232259,10/19/2019,16:08,d0411af9-74f6-4984-90d1-e2afe5379b11,OCCUPANT,Unspecified,19146309.0,60.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,60.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261713,4221742,10/11/2019,12:00,a0a13d4a-908c-4168-ab94-9837d0d282fd,OCCUPANT,Unspecified,19147343.0,62.0,,,,,,,,,Registrant,,,M,62.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801101,3804472,12/06/2017,17:30,30a2680c-afcc-4b71-8eac-b2bbfca56588,OCCUPANT,Unspecified,17931203.0,41.0,,,,,,,,,Registrant,,,M,41.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316574,4322213,06/22/2020,13:00,eccbd294-47fe-4693-a0e2-711cf187872d,OCCUPANT,Unspecified,19693613.0,47.0,,,,,,,,,Registrant,,,M,47.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005445,3446026,05/24/2016,12:00,753868,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811216,3422944,04/16/2016,7:38,445264,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9686600,4044975,12/14/2018,21:10,e28c81ae-4a2b-4c63-93fe-fb09cc11ebb3,OCCUPANT,Unspecified,18860959.0,53.0,,,,,,,,,Registrant,,,F,53.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667323,3501147,08/15/2016,18:53,1595384,PEDESTRIAN,Injured,,9.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Emerging from in Front of/Behind Parked Vehicle,Complaint of Pain,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M,9.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263717,4232601,10/30/2019,0:43,04fed6cf-a3c5-42c4-9689-1102def7cfdf,OCCUPANT,Unspecified,19148361.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,32.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191912,3435872,05/05/2016,13:00,1789726,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496952,3517277,09/08/2016,22:50,1948555,OCCUPANT,Unspecified,17300081.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,30.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5777118,3433671,04/20/2016,11:20,484786,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6791800,3640390,03/27/2017,10:44,646e61d5-038e-4951-8e01-720fb4553fdd,OCCUPANT,Unspecified,17441370.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,27.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272452,3489141,07/22/2016,20:20,1353660,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262649,4232222,10/30/2019,12:35,89f2e024-0b97-4fd4-b6e4-4dc5918d0529,OCCUPANT,Unspecified,19147811.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7855034,3778251,10/27/2017,18:22,33ee61ec-c24d-4de1-9434-2a67d3ddbc15,OCCUPANT,Unspecified,17957556.0,64.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,64.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9283792,3933349,06/29/2018,14:00,d9f64b5a-34b9-4ee2-8f0b-e62bed618ece,OCCUPANT,Unspecified,18662447.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344846,3837726,01/29/2018,17:57,20f830db-b797-4af7-91d3-d01996ff4361,OCCUPANT,Unspecified,17707860.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,26.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383800,3516953,09/10/2016,16:00,1908749,OCCUPANT,Unspecified,17246461.0,37.0,,,,,,,,,Registrant,,,F,37.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271362,4234655,10/28/2019,15:00,35129c5c-bd74-4822-a72a-97e07dab1a6c,OCCUPANT,Unspecified,19152158.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,20.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5769207,3410643,04/15/2016,12:45,408458,PEDESTRIAN,Injured,,68.0,Does Not Apply,Conscious,Head,Does Not Apply,-,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,,,F,68.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264642,4232882,10/31/2019,18:25,40378929-038b-4924-86c6-e5278da82e7a,OCCUPANT,Unspecified,19148802.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965177,3433997,04/28/2016,11:50,537961,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
